"Direcciones_c";"Nombre_del_Lugar";"Total_de_apartamentos";"Centro_de_Costos";"Ciudad";"Valor.min";"Valor.max";"Valor.prom";"Valor.promad";"Latitud";"Longitud"
"CR 39 E 48 F SUR 85 ";" MANZANARES DE LA CUENCA, MANZANARES DE LA CUENCA PH, CONJUNTO RESIDENCIAL MANZANARES DE LA CUENCA PH, CONJUNTO RESIDENCIAL MANZANARES DE LA CUENC";15;"Envigado";"ENVIGADO";1418359;1700000;1550178,2;42687,1333333333;6,15463235964532;-75,5980946833238
"CR 4 29 SUR 491 IN 304 UNIDAD RESIDENCIAL SAN SEBASTIAN";" UNIDAD RESIDENCIAL SAN SEBASTIAN";1;"Envigado";"ENVIGADO";4752900;4752900;4752900;0;6,17035000000004;-75,57939
"CR 40 71 SUR 15 ";" EDIFICIO RESIDENCIAL ODONATA PH";5;"Sabaneta";"SABANETA";1577965;2500000;1989789;104968;6,14699356238441;-75,6176178191818
"CR 40 B 15 73 ";" TORRES DE CASTROPOL";1;"Poblado";"MEDELLIN";3100000;3100000;3100000;0;6,21548001943877;-75,5670899877171
"CR 40 B 17 188 ";" UNIDAD RESIDENCIAL BRONCE";1;"Poblado";"MEDELLIN";2003952;2003952;2003952;0;6,21906000000007;-75,56675
"CR 41 18 D 70 ";" EDIFICIO OCEANIA PH";5;"Poblado,Laureles";"MEDELLIN";2482070;3435000;2953035,2;135960;6,28902262300085;-75,5430546199546
"CR 41 21 SUR 91 ";"";1;"Envigado";"ENVIGADO";2991056;2991056;2991056;0;6,18132080301354;-75,5768230229631
"CR 41 24 131 ";" UNIDAD RESIDENCIAL CALIFORNIA DE EL POBLADO, UNIDAD RESIDENCIAL CALIFORNIA DEL POBLADO";4;"Poblado";"MEDELLIN";1524150;1800000;1623537,5;70755,75;6,20992124983384;-75,5687704212051
"CR 41 24 131  ";" UNIDAD RESIDENCIAL CALIFORNIA DE EL POBLADO, UNIDAD RESIDENCIAL CALIFORNIA DEL POBLADO PH";2;"Poblado";"MEDELLIN";1415952;1800000;1607976;153504;6,20992124983384;-75,5687704212051
"CR 41 54 15 ";" EDIFICIO MARIA ISABEL";1;"Centro";"MEDELLIN";2032200;2032200;2032200;0;6,24928000208422;-75,5599600056
"CR 41 57   SUR - 53 ";" URB MOSTAZA";1;"Sabaneta";"SABANETA";1555350;1555350;1555350;274400;6,15526178506052;-75,6056846357795
"CR 41 57 SUR 01 ";" URBANIZACION CANELA, URBANIZACION CANELA APARTAMENTOS, URBANIZACION CANELA PH";4;"Sabaneta";"SABANETA";1529227;1700000;1622523;202400;6,15542085685947;-75,6055213709552
"CR 41 57 SUR 01  ";" URB CANELA, URBANIZACION CANELA PH";3;"Sabaneta";"SABANETA";1256244;1435706;1355003,33333333;88566,6666666667;6,15542085685947;-75,6055213709552
"CR 41 57 SUR 1 ";" URBANIZACION CANELA PH";4;"Sabaneta";"SABANETA";1363866;1800000;1548895,75;0;6,15542085685947;-75,6055213709552
"CR 41 57 SUR 53 ";", URBANIZACION MOSTAZA PH, URBANIZACIÓN MOSTAZA PH";6;"Sabaneta";"SABANETA";1400000;1720000;1537815,33333333;208966,666666667;6,15526178506052;-75,6056846357795
"CR 41 57 SUR 60 ";" LAUREL PH";1;"Sabaneta";"SABANETA";1914237;1914237;1914237;0;6,15515789022008;-75,6056265983948
"CR 41 A 22 SUR 87 ";" CONDOMINIO ACANTO PH";1;"Envigado";"ENVIGADO";2673568;2673568;2673568;0;6,18095743174126;-75,5775488969345
"CR 42 14 90 ";" UNIDAD RESIDENCIAL LA DUQUESA, URBANIZACION LA DUQUESA";2;"Poblado";"MEDELLIN";2153560;2600000;2376780;310543;6,21532000890716;-75,5683799626159
"CR 42 5 SUR 105 ";" URBANIZACION ATELIER LA FRANCIA";1;"Poblado";"MEDELLIN";1795540;1795540;1795540;243000;6,30061000000006;-75,55281
"CR 42 60 SUR 15 ";" CONJUNTO RESIDENCIAL KANDALA";1;"Sabaneta";"SABANETA";1478680;1478680;1478680;0;6,15440552428291;-75,6064995688053
"CR 42 7 A SUR 92 ";" CONJUNTO RESIDENCIAL BALSOS DE OVIEDO PH";1;"Poblado";"MEDELLIN";2200348;2200348;2200348;329617;6,19539999691555;-75,5734500082086
"CR 42 A 40 H SUR 05 ";"";1;"Envigado";"ENVIGADO";1585866;1585866;1585866;0;6,16616020948412;-75,5913190395105
"CR 42 B 23 A SUR 60 ";" EDIFICIO MOKA";1;"Envigado";"ENVIGADO";2677931;2677931;2677931;384300;6,18128057262002;-75,5796752406749
"CR 42 B 25 SUR  64  ";" URB C25";1;"Envigado";"ENVIGADO";2033917;2033917;2033917;485400;6,17905533950517;-75,5805081740735
"CR 42 B 25 SUR 102 ";" NUEVA ORQUIDEA";1;"Envigado";"ENVIGADO";2323640;2323640;2323640;0;6,17873776848652;-75,580498823975
"CR 43 25 A 112 ";" CONJUNTO RESIDENCIAL POBLADO REAL";1;"Poblado";"MEDELLIN";1642503;1642503;1642503;0;6,22495001937493;-75,5684999914693
"CR 43 29 21 ";" CONJUNTO RESIDENCIAL BELMONTE PH";1;"Poblado";"MEDELLIN";1500000;1500000;1500000;0;6,22856459334786;-75,5689091868476
"CR 43 36 D 25 ";" TIERRA LINDA CAMPESTRE, TIERRA LINDA PH, TIERRA LINDA CAMPESTRE PH";6;"Bello";"BELLO";650000;850000;751666,666666667;27573,6666666667;6,32881666666668;-75,5516266666667
"CR 43 64 73 ";" EDIFICIO MANSION DE SAN PABLO PH";1;"Centro";"MEDELLIN";757511;757511;757511;184900;6,25827998679982;-75,5560599898715
"CR 43 A 16 B 50 ";" CASTROPOLO IN";1;"Poblado";"MEDELLIN";1437474;1437474;1437474;0;6,21752625727169;-75,5697924302413
"CR 43 A 23 SUR 79 ";" CONJUNTO RESIDENCIAL TORRE GUAYACAN, TORRE GUAYACAN PH";2;"Envigado";"ENVIGADO";2112400;2218020;2165210;0;6,1819053826445;-75,5806418220021
"CR 43 A 32 B SUR 29";"";1;"Envigado";"ENVIGADO";2521620;2521620;2521620;0;6,17371990182527;-75,5865376740301
"CR 43 A 54 SUR 65 ";" TORRE SAVANNAH PH";1;"Sabaneta";"SABANETA";1050000;1050000;1050000;0;6,15754007967009;-75,6047642266604
"CR 43 A 56 SUR 32 ";" UNIDAD RESIDENCIAL VILLAS DEL LAGUITO";1;"Sabaneta";"SABANETA";1700000;1700000;1700000;0;6,15678226148902;-75,605931019752
"CR 43 A 63 SUR 120 ";" CONJUNTO DE USO MIXTO MISONI PH";4;"Sabaneta";"SABANETA";1320250;1600000;1442562,5;133157,25;6,15323174493686;-75,6102089719282
"CR 43 A 64 SUR 65 ";" BULEVAR DEL ALCAZAR";5;"Sabaneta";"SABANETA";1600000;2300000;1820000;51260;6,15246454765017;-75,6112214894074
"CR 43 A 69 SUR 25 BRR SAN JOAQUIN";"";1;"Sabaneta";"SABANETA";9e+05;9e+05;9e+05;0;6,15027236252323;-75,6141908693406
"CR 43 A 70 SUR 142 ";" COLIBRI PH, COLIBRI APARTAMENTOS, TORRE COLIBRI, EDIFICIO RESIDENCIAL COLIBRI PH";5;"Sabaneta";"SABANETA";1225385;1849218;1572831;157453;6,14962328619843;-75,614768689601
"CR 43 A 70 SUR 17  ";" CONJUNTO RESIDENCIAL CANTOLUNA";1;"Sabaneta";"SABANETA";2600000;2600000;2600000;314600;6,14995845998669;-75,6145486176365
"CR 43 A 71   SUR  103 ";" URB ALONDRA";1;"Sabaneta";"SABANETA";1495529;1495529;1495529;299700;6,14891073601351;-75,6154703413743
"CR 43 A 71  SUR 103 ";" TORRE ALONDRA";1;"Sabaneta";"SABANETA";1901160;1901160;1901160;278700;6,14891073601351;-75,6154703413743
"CR 43 A 71 SUR  103 ";" ALONDRA APARTAMENTOS";1;"Sabaneta";"SABANETA";2038970;2038970;2038970;0;6,14891073601351;-75,6154703413743
"CR 43 A 71 SUR 103 ";" ED RESIDENCIAL TO ALONDRA, ALONDRA APARTAMENTOS, TORRE ALONDRA";4;"Sabaneta";"SABANETA";1088251;2032200;1478936;89350;6,14891073601351;-75,6154703413743
"CR 43 A 71 SUR 41 ";" CONJUNTO RESIDENCIAL LEMMON 1 ETAPA PH";2;"Sabaneta";"SABANETA";1500000;1500000;1500000;0;6,1493956234936;-75,6151381909851
"CR 43 A 75 SUR 05 ";" MESSANTIA APARTAMENTOS, MESSANTIA PH";3;"Sabaneta";"SABANETA";1379294;1500000;1431340,33333333;0;6,155996892;-75,6071684811177
"CR 43 A 75 SUR 5 ";" MESSANTIA PH";3;"Sabaneta";"SABANETA";1476597;1556147;1510914,66666667;119767,666666667;6,155996892;-75,6071684811177
"CR 43 B 11 A 31 OF 300 ";" EDIFICIO PRO RAIZ";1;"Poblado";"MEDELLIN";2640500;2640500;2640500;0;6,21302170686936;-75,5706728177778
"CR 43 B 14 54 ";" CENTRO EMPRESARIAL";1;"Poblado";"MEDELLIN";2600000;2600000;2600000;0;6,19781000000006;-75,55727
"CR 43 B 35 SUR 6";"";1;"Envigado";"ENVIGADO";2118090;2118090;2118090;0;6,17253843147972;-75,5877803491247
"CR 43 B 68 A SUR 12 ";" EDIFICIO LAR PH";1;"Sabaneta";"SABANETA";950580;950580;950580;0;6,15113360418095;-75,6142950656033
"CR 43 C 4 SUR 143 ";" CONJUNTO RESIDENCIAL ALDEA DE RIOBAMBA CASAS";1;"Poblado";"MEDELLIN";5300000;5300000;5300000;0;6,34235000000007;-75,7015299999999
"CR 43 D 14 A 60 ";" URBANIZACION PINAR DEL RIO 1, CONJUNTO RESIDENCIAL PINAR DEL RIO 1";2;"Poblado";"MEDELLIN";1478680;1700000;1589340;0;6,21625999743875;-75,5712999662251
"CR 43 D 14 A 60  ";" CONJUNTO RESIDENCIAL PINAR DEL RIO 1";1;"Poblado";"MEDELLIN";1795540;1795540;1795540;0;6,21625999743875;-75,5712999662251
"CR 43 E 6 51 ";" PORTAL DE ASTORGA PH";1;"Poblado";"MEDELLIN";2300000;2300000;2300000;0;6,20872998899256;-75,5741000247999
"CR 43 G 19 142 ";" CONJUNTO RESIDENCIAL LA RIVIERE PH, URBANIZACION LA RIVIERE PH";10;"Poblado";"MEDELLIN";1609807;3200000;2190029,7;47001,3;6,21686193234107;-75,5677588737317
"CR 44 17 SUR 112 ";" URBANIZACION TULIPANES DE SANTA MARIA";1;"Poblado";"MEDELLIN";3500000;3500000;3500000;0;6,18694464246091;-75,5788723909156
"CR 44 18 56 ";" CONJUNTO INMOBILIARIO RESERVA DEL RIO PH";4;"Poblado";"MEDELLIN";2298822;2492074;2380039;75650;6,24589000000003;-75,5745699999999
"CR 44 19 A 20 ";" CONJUNTO RESIDENCIAL CENTRAL DEL RIO PH, CENTRAL DEL RIO, CONJUNTO RESIDENCIAL CENTRAL DEL RIO";11;"Poblado";"MEDELLIN";1727370;2600000;2147410,63636364;56299,2727272727;6,2230599840279;-75,5745000092194
"CR 44 23 SUR 15 ";" EDIFICIO TERRAZINO ZUÑIGA PH";2;"Envigado";"ENVIGADO";2393247;3100000;2746623,5;494550;6,18280776755287;-75,5809799658331
"CR 44 23 SUR 30 ";" EDIFICIO SAN GERMAN";1;"Envigado";"ENVIGADO";2e+06;2e+06;2e+06;0;6,18277983440588;-75,5811215840016
"CR 44 26 51 ";" CONJUNTO RESIDENCIAL MADERA NATURAL";4;"Bello";"BELLO";1e+06;1100000;1035682,5;0;6,20542000000006;-75,56718
"CR 44 26 71 ";" CONJUNTO RESIDENCIAL MADERA ESENCIAL PH, CONJUNTO RESIDENCIAL MADERA ESENCIAL";2;"Bello";"BELLO";990141;1200000;1095070,5;133315;6,20542000000006;-75,56718
"CR 44 35 SUR 57";"";1;"Envigado";"ENVIGADO";3777073;3777073;3777073;0;6,17254851508339;-75,5884334351735
"CR 44 42 3 ";" EDIFICIO SAN JOSE";1;"Itagui";"ITAGUI";791034;791034;791034;0;6,16618385631981;-75,6131763267796
"CR 44 53 SUR 72 ";" TORRE KATTHIAS 1";1;"Sabaneta";"SABANETA";1016100;1016100;1016100;0;6,15903403269046;-75,6052514563676
"CR 44 60 B SUR 54 ";" UNIDAD RESIDENCIAL CAMINOS DE MAYORCA";1;"Sabaneta";"SABANETA";1478680;1478680;1478680;209700;6,15631782792291;-75,608948204212
"CR 44 60 SUR 35 ";" PUERTA DE MAYORCA PH";2;"Sabaneta";"SABANETA";1700000;1900000;1800000;113029;6,15931565254469;-75,6051659574806
"CR 44 62 SUR 33 ";" CONJUNTO INMOBILIARIO CANARIAS PH";3;"Sabaneta";"SABANETA";1197077;1499804;1318562;152321,666666667;6,15456909538896;-75,6111002163529
"CR 44 66 08";"";1;"Centro";"MEDELLIN";1300000;1300000;1300000;0;6,26240417086028;-75,5546329500734
"CR 44 80 51";"";1;"Centro";"MEDELLIN";1200000;1200000;1200000;0;6,2731200206434;-75,5531000045841
"CR 45 1 191 ";" CONJUNTO RESIDENCIAL TORRES DE PATIO BONITO PH";1;"Poblado";"MEDELLIN";3300000;3300000;3300000;0;6,20626441026398;-75,5743672398731
"CR 45 1 59 ";" CONJUNTO RESIDENCIAL TORRES DEL FUTURO PH";2;"Poblado";"MEDELLIN";1932846;2200000;2066423;0;6,26478000000003;-75,58692
"CR 45 15 SUR 102 ";" CAMINO DEL ANGEL";1;"Poblado";"MEDELLIN";3048300;3048300;3048300;655900;6,19104999871507;-75,5782100072029
"CR 45 15 SUR 75 ";" CONJUNTO RESIDENCIAL TOSCANO PH";1;"Poblado";"MEDELLIN";3063463;3063463;3063463;477000;6,19144000866983;-75,5782700216296
"CR 45 23 SUR 32 ";" URB MOLINOS DE ZUÑIGA";1;"Envigado";"ENVIGADO";2871413;2871413;2871413;453301;6,18306881991184;-75,5818098948102
"CR 45 26 162 ";" PUERTA MADERA PH, PUERTO MADERA PH";9;"Bello";"BELLO";925014;1450000;1147040,44444444;59177,7777777778;6,31699019123722;-75,5534760441377
"CR 45 34 SUR 44";"";1;"Envigado";"ENVIGADO";2814532;2814532;2814532;0;6,17282154930772;-75,588658744189
"CR 45 56 55 ";" CENTRO DE IDIOMAS";1;"Centro";"MEDELLIN";1e+06;1e+06;1e+06;0;6,25224836808961;-75,5612687142942
"CR 45 65 SUR 75 ";" UNIDAD INMOBILIARIA CERRADA MONTESUR 1";1;"Sabaneta";"SABANETA";1219320;1219320;1219320;0;6,15451640108665;-75,6136214472118
"CR 45 67 SUR 34 ";" BALCONES DE SANTA ANA";1;"Sabaneta";"SABANETA";950000;950000;950000;0;6,14546602772677;-75,621066946236
"CR 45 68  SUR 24 ";" TORRE VERONA";1;"Sabaneta";"SABANETA";2583613;2583613;2583613;0;6,15231641694562;-75,6149330033372
"CR 45 68 SUR 20 ";" TORRE VERONA PH";2;"Sabaneta";"SABANETA";1200000;1300000;1250000;0;6,15233689757987;-75,6149110846465
"CR 45 75 SUR 81 ";" GAUDI APARTAMENTOS, GAUDI PH";5;"Sabaneta";"SABANETA";1225385;2200000;1535643;52780;6,14714394362476;-75,6202376125155
"CR 45 77 SUR 170 ";" CONJUNTO RESIDENCIAL MATTIZ PH";1;"Sabaneta";"SABANETA";1700000;1700000;1700000;311428;6,14708170402143;-75,6203591480159
"CR 45 77 SUR 88 ";" EDIFICIO MANHATTAN PH";1;"Sabaneta";"SABANETA";1e+06;1e+06;1e+06;90668;6,14706084145538;-75,620323113397
"CR 45 79 SUR 176 ";" CIUDADELA MONTEAZUL PH";10;"Sabaneta";"SABANETA";1267440;2323640;1515263,1;70151,1;6,14546602772677;-75,621066946236
"CR 45 A 25 A SUR 22 ";" ASOCIACION COMUNIDAD VILLA GRANDE PH";1;"Envigado";"ENVIGADO";3563175;3563175;3563175;0;6,18163765376013;-75,5827706108516
"CR 45 A 34 SUR 57 ";" MULTIFAMILIAR EL PORTAL DEL CERRO";1;"Envigado";"ENVIGADO";1637110;1637110;1637110;235200;6,17361628776849;-75,5889531587564
"CR 45 A 34 SUR 57 LC 161 ";" LC 161 MULTIFAMILIAR EL PORTAL DEL CERRO";1;"Envigado";"ENVIGADO";1008403;1008403;1008403;0;6,17361628776849;-75,5889531587564
"CR 45 A 77 C SUR 15 ";" URB GUADALAJARA, TORRE DE GUADALAJARA PH";2;"Sabaneta";"SABANETA";1375886;1448182;1412034;0;6,14615372114936;-75,6209727234588
"CR 45 A 79 SUR 134 ";" KAMELOT APARTAMENTOS";1;"Sabaneta";"SABANETA";1900000;1900000;1900000;0;6,1460392335332;-75,6227661713863
"CR 45 A 80 SUR 127 ";" CONJUNTO RESIDENCIAL LIVING, URBANIZACION LIVING, UNIDAD LIVING";5;"Sabaneta";"SABANETA";1418680;2150000;1853638;179877,4;6,14611212086067;-75,6255263619562
"CR 45 A 80 SUR 75 ";" CONJUNTO RESIDENCIAL PRESTIGE, CONJUNTO RESIDENCIAL PRESTIGE PH";2;"Sabaneta";"SABANETA";2400000;3500000;2950000;162961,5;6,14615034406748;-75,6253210012059
"CR 45 D 61 17";"";1;"Centro";"MEDELLIN";711270;711270;711270;0;6,25574999314534;-75,5588300412329
"CR 45A 80SUR 127 ";" EDIFICIO LIVING";1;"Sabaneta";"SABANETA";2050000;2050000;2050000;0;6,14611212086067;-75,6255263619562
"CR 46 115 7";"";1;"Centro";"MEDELLIN";1341499;1341499;1341499;0;6,30163999102155;-75,5487200410798
"CR 46 19 SUR 57 ";" EDIFICIO PALMAS DE ZUÑIGA PH";2;"Envigado";"ENVIGADO";1574955;1714911;1644933;0;6,18593502612129;-75,5808298967689
"CR 46 20 SUR 12 ";" EDIFICIO SAN FERMIN";1;"Envigado";"ENVIGADO";2003952;2003952;2003952;0;6,18531975538421;-75,5814484170622
"CR 46 20 SUR 77 ";" EDIFICIO PRIVATTO PH";2;"Envigado";"ENVIGADO";2425837;2840666;2633251,5;426500;6,18489683083874;-75,581545124221
"CR 46 22 A SUR 37  ";" URBANIZACION CRISTALES DE ZUÑIGA PH";1;"Envigado";"ENVIGADO";2378798;2378798;2378798;0;6,18370200696568;-75,5821679885432
"CR 46 39 SUR 47 ";"";1;"Envigado";"ENVIGADO";1250000;1250000;1250000;0;6,17026219759337;-75,5927142940633
"CR 46 41 16 ";" UNIDAD RESIDENCIAL TORRES DE SAN SEBASTIAN";2;"Centro,Colores";"MEDELLIN";8e+05;8e+05;8e+05;0;6,24173608407112;-75,5694293952066
"CR 46 43 35";"";1;"Itagui";"ITAGUI";1150000;1150000;1150000;0;6,1670849874714;-75,6129383133666
"CR 46 46 74 ";" EDIFICIO BAVARO APARTAMENTOS";1;"Itagui";"ITAGUI";1006886;1006886;1006886;0;6,16789930633987;-75,6108854369496
"CR 46 63 58 ";", EDIFICIO MIXTO TORRE SANTA ELENA PH";2;"Centro";"MEDELLIN";632608;750000;691304;0;6,23408000880046;-75,5284500095079
"CR 46 63 A 12 ";" PRADO DE SAN NICOLAS, PRADOS DE SAN NICOLAS,";6;"Centro,Colores";"MEDELLIN";632607;922379;795071,166666667;50301,3333333333;6,25872752105758;-75,5588149398374
"CR 46 63A 12 ";" PRADO DE SAN NICOLAS";1;"Centro";"MEDELLIN";679656;679656;679656;113758;6,25876502658183;-75,5588099246653
"CR 46 66 46 ";"";1;"Itagui";"ITAGUI";1091941;1091941;1091941;0;6,17910363606815;-75,5973045278301
"CR 46 75 SUR 150 ";" URBANIZACION KORE APARTAMENTOS PH, URBANIZACION KORE APARTAMENTOS";15;"Sabaneta";"SABANETA";1287846;1900000;1628676,06666667;74705,8666666667;6,14850396384243;-75,6203634753143
"CR 46 76 SUR 69 ";" CONJUNTO DE USO MIXTO CYPRUS PH, URB CYPRUS, TORRE 3 CONJUNTO DE USO MIXTO CYPRUS PH, CONJUNTO MIXTO CYPRUS";19;"Sabaneta";"SABANETA";1445156;2500000;1669857,26315789;66397,8947368421;6,14751287415877;-75,6225810538155
"CR 46 76 SUR 69  ";" CONJUNTO DE USO MIXTO CYPRUS PH";1;"Sabaneta";"SABANETA";1500000;1500000;1500000;200995;6,1471680619587;-75,622760153787
"CR 46 A 29 SUR 15 ";" URBANIZACION VIA SERRANO PH";1;"Envigado";"ENVIGADO";4100000;4100000;4100000;0;6,17976816620965;-75,5864914786039
"CR 46 A 29 SUR 20 ";" URBANIZACION PALO DE ROSA PH";1;"Envigado";"ENVIGADO";3058664;3058664;3058664;0;6,17967525872584;-75,5864175308923
"CR 46 A 66 SUR 143 ";" EDIFICIO EMANUEL PH";1;"Sabaneta";"SABANETA";1107447;1107447;1107447;0;6,15394075404019;-75,6159726889853
"CR 46 A N 29 SUR 20 ";" URBANIZACION PALO DE ROSA PH";1;"Envigado";"ENVIGADO";2350000;2350000;2350000;310800;6,17967525872584;-75,5864175308923
"CR 46 B 74 SUR 61 ";"";1;"Sabaneta";"SABANETA";1400000;1400000;1400000;0;6,15105326184813;-75,6193037546976
"CR 46 B 74 SUR 63 ";"";2;"Sabaneta";"SABANETA";919530;1036008;977769;0;6,15104101303762;-75,6193135186304
"CR 46 B 74 SUR 67";"";1;"Sabaneta";"SABANETA";1290072;1290072;1290072;0;6,15101651541659;-75,619333046496
"CR 46 B 75 SUR 14 ";" EDIFICIO SEVILLA";1;"Sabaneta";"SABANETA";9e+05;9e+05;9e+05;0;6,15060779419408;-75,6195217332406
"CR 46 C 80 SUR 155 ";" CONJUNTO RESIDENCIAL AMONTE PH";12;"Sabaneta";"SABANETA";1392484;2e+06;1742020,83333333;112347,75;6,14734110979694;-75,6239463248459
"CR 46 D 78 SUR 28";"";1;"Sabaneta";"SABANETA";1900000;1900000;1900000;0;6,14878793476907;-75,6228570329558
"CR 46C  80 SUR 155 ";" CONJUNTO RESIDENCIAL AMONTE PH";1;"Sabaneta";"SABANETA";2e+06;2e+06;2e+06;0;6,14734110979694;-75,6239463248459
"CR 47 1 49 ";" CONJUNTO RESIDENCIAL EL FUTURO";1;"Poblado";"MEDELLIN";2218020;2218020;2218020;0;6,20595106998268;-75,5762381892898
"CR 47 1 77 ";" CONJUNTO RESIDENCIAL EL FUTURO";1;"Poblado";"MEDELLIN";2337030;2337030;2337030;460100;6,20615830655593;-75,576144465096
"CR 47 20 SUR 108 ";" MULTIFAMILIAR CAMELOT PH";2;"Envigado";"ENVIGADO";2e+06;2300000;2150000;583784,5;6,18516272828725;-75,58238331342
"CR 47 20 SUR 46 ";" EDIFICIO CANTABRIA PH";1;"Envigado";"ENVIGADO";1750000;1750000;1750000;319300;6,18584551141748;-75,5817542875598
"CR 47 32 C SUR 09  ";" EDIFICIO MANANTIAL DEL PORTAL PH";1;"Envigado";"ENVIGADO";1689920;1689920;1689920;225300;6,17599303035009;-75,5896550427542
"CR 47 32 SUR 20 ";" PORTAL NORTE PH";1;"Envigado";"ENVIGADO";1415356;1415356;1415356;304000;6,17678512599408;-75,589020006466
"CR 47 52 SUR 110 ";" CONJUNTO RESIDENCIAL TORRES DE MAYORCA PH, TORRE MAYORCA,, TORRES DE MAYORCA PH";10;"Sabaneta";"SABANETA";1265218;1750000;1526807,2;71800;6,15978170076147;-75,6060849660474
"CR 47 57 A 47 ";" EDIFICIO LOS ALAMOS";1;"Colores";"MEDELLIN";1305902;1305902;1305902;0;6,25431999855411;-75,5627100242128
"CR 47 7 13 ";" VEGAS DE PATIO BONITO";1;"Poblado";"MEDELLIN";1555350;1555350;1555350;0;6,20918001337404;-75,576219975751
"CR 47 74 SUR 62 ";" EDIFICIO GUAYACAN";1;"Sabaneta";"SABANETA";1400000;1400000;1400000;0;6,15223170852441;-75,6203661877893
"CR 47 76 D SUR 94 ";" URB 77 TOWERS";1;"Sabaneta";"SABANETA";1800000;1800000;1800000;0;6,15032251861254;-75,6220840004416
"CR 47 B 17 A SUR 35 ";" PORTONES DE SANTA MARIA PH";2;"Poblado";"MEDELLIN";1371125;1524150;1447637,5;170251,5;6,18878815628688;-75,5806035449825
"CR 47 B 25 A SUR 67 ";" CONJUNTO RESIDENCIAL VILLA GRANDE";1;"Envigado";"ENVIGADO";1448827;1448827;1448827;230000;6,18390127672465;-75,5841096724316
"CR 47 C 76 D SUR 94 ";" CONJUNTO RESIDENCIAL 77 TOWERS PH";4;"Sabaneta";"SABANETA";1056200;1700000;1376550;114225;6,1518276747955;-75,6227004158685
"CR 48  76 D SUR  34 ";" CONJUNTO MIXTO PLAZA PH TORRES";1;"Sabaneta";"SABANETA";1100000;1100000;1100000;0;6,15241619873095;-75,6234032920391
"CR 48 17 A SUR 51 ";" CONJUNTO RESIDENCIAL VEGAS DE ZUÑIGA";1;"Poblado";"MEDELLIN";1584300;1584300;1584300;453300;6,18886658876007;-75,5810262825577
"CR 48 17 A SUR 51  ";" VEGAS DE ZUÑIGA";1;"Poblado";"MEDELLIN";2036422;2036422;2036422;0;6,18886658876007;-75,5810262825577
"CR 48 4 SUR 200 ";" CONJUNTO RESIDENCIAL ALDEA DE RIOBAMBA AP, CONJUNTO RESIDENCIAL ALDEA DE RIO BAMBA APARTAMENTOS, CONJUNTO RESIDENCIAL ALDEA DE RIOBAMBA APARTAMENTOS, CONJUNTO RESIDENCIAL ALDEA DE RIOBAMBA APTOS, CONJUNTO RESIDENCIAL ALDEA DE RIO BAMBA AP";7;"Poblado";"MEDELLIN";1524150;2100000;1869035,71428571;45414,2857142857;6,34235000000007;-75,7015299999999
"CR 48 4 SUR 400 ";" ED TORREON DE LAS VEGAS";1;"Poblado";"MEDELLIN";1316064;1316064;1316064;0;6,19961999179777;-75,5774900017201
"CR 48 61 35 ";" EDIFICIO MOLINOS DEL PRADO";1;"Colores";"MEDELLIN";1380000;1380000;1380000;0;6,25766999379623;-75,5612600387825
"CR 48 65 14 ";"";1;"Itagui";"ITAGUI";1161820;1161820;1161820;0;6,17962596576336;-75,5989470520905
"CR 48 7 186 ";" EDIFICIO POBLADO BONITO TORRE I PH";1;"Poblado";"MEDELLIN";1373060;1373060;1373060;0;6,21092001265423;-75,5763400046045
"CR 48 75 SUR 100 ";" AIRES DE VEGAS PH";1;"Sabaneta";"SABANETA";1169686;1169686;1169686;183400;6,15263891228537;-75,622139975249
"CR 48 76 D SUR 34 ";" PLAZA PH, VEGAS PLAZA, CONJUNTO MIXTO PLAZA PH";4;"Sabaneta";"SABANETA";1138001;1416630;1279031,5;93693,25;6,15241619873095;-75,6234032920391
"CR 48 76 D SUR 34 TO 4 ";" PLAZA PH TORRES";1;"Sabaneta";"SABANETA";1400000;1400000;1400000;0;6,15241619873095;-75,6234032920391
"CR 48 88 24 ";"";1;"Itagui";"ITAGUI";1700000;1700000;1700000;0;6,19380305256751;-75,5887136574073
"CR 48 C 16 A SUR 50 ";" URBANIZACION AZULEDA DEL CAMPESTRE";4;"Poblado";"MEDELLIN";1585866;1901160;1752786;178276,75;6,19055001819066;-75,5822199935011
"CR 49 50 A 20 LC 115 GM CENTRO COMERCIAL";" LC 115 GM CENTRO COMERCIAL";1;"Itagui";"ITAGUI";1100000;1100000;1100000;0;6,17127200406651;-75,6087393616995
"CR 49 64 A 52 ";" EDIFICIO MYM IX";2;"Itagui";"ITAGUI";1267440;1267440;1267440;0;6,17947758621677;-75,5996736108517
"CR 49 87 48";"";1;"Itagui";"ITAGUI";1066905;1066905;1066905;0;6,19322305852087;-75,5893444523056
"CR 49 A 100 CC SUR 79 ";" PARQUE RESIDENCIAL PH";2;"La estrella";"LA ESTRELLA";858564;858564;858564;68570,5;6,11902800173272;-75,6331025701747
"CR 49 A 37 A 19 ";" TORRE DEL BOSQUE PH";2;"Bello";"COPACABANA";9e+05;1003390;951695;142851,5;6,33932990197135;-75,504478936778
"CR 49 A 47 A 48 ";" EDIFICIO TERRALUNA PH";1;"Bello";"COPACABANA";705245;705245;705245;0;6,34435577763768;-75,5065054380612
"CR 49 B 26 B 50 ";" CIUDAD CENTRAL";3;"Bello";"BELLO";1120607;1267440;1196015,66666667;126866,666666667;6,33184000000006;-75,5586
