"Direcciones_c";"Nombre_del_Lugar";"Total_de_apartamentos";"Centro_de_Costos";"Ciudad";"Valor.min";"Valor.max";"Valor.prom";"Valor.promad";"Latitud";"Longitud"
"CR 30 TV 2 70 IN 903 ";" URBANIZACION RIACHUELOS";1;"Poblado";"MEDELLIN";1901160;1901160;1901160;327903;6,24589;-75,57457
"CR 31 16 295 ";" EDIFICIO MARLYN";1;"Poblado";"MEDELLIN";1916632;1916632;1916632;0;6,2179;-75,56147
"CR 31 19 445 ";" TIERRA GRATA BOSQUE SANTO ETAPA 1, TIERRA GRATA BOSQUE SANTO ETAPA 2, CONJUNTO RESIDENCIAL TIERRA GRATA BOSQUE SANTO ETAPA 1, CONJUNTO RESIDENCIAL TIERRA GRATA BOSQUE SANTO ETAPA 2, CONJUNTO RESIDENCIAL TIERRA GRATA BOSQUE SANTO, TIERRA GRATA BOSQUE SANTO";7;"Poblado";"MEDELLIN";1900000;3700000;2514235;50231;6,242807;-75,57274
"CR 31 29 71 ";" CONJUNTO RESIDENCIAL BOSQUES DE SAN DIEGO II PH, BOSQUES DE SAN DIEGO 2, CONJUNTO RESIDENCIAL BOSQUES DE SAN DIEGO ll PH";5;"Poblado";"MEDELLIN";838526;1350000;1020107;29324,2;6,23349;-75,56834
"CR 31 39 SUR 45 SEGUNDO ";"";1;"Envigado";"ENVIGADO";1632378;1632378;1632378;0;6,163948;-75,58224
"CR 32 1 B SUR 51 ";" VENTURA MALL EMPRESARIAL";1;"Poblado";"MEDELLIN";1565418;1565418;1565418;0;6,199255;-75,56511
"CR 32 16 120 ";" EDIFICIO LOS PELICANOS PH";1;"Poblado";"MEDELLIN";1901160;1901160;1901160;0;6,21657;-75,56197
"CR 32 16 300 ";"";1;"Poblado";"MEDELLIN";1688590;1688590;1688590;441000;6,21804;-75,56188
"CR 32 16 70 ";" BALCONES DE CASTROPOL";1;"Poblado";"MEDELLIN";4e+06;4e+06;4e+06;0;6,22067;-75,56795
"CR 32 27 A 10 ";" BALUARTE DE SAN DIEGO PH";1;"Poblado";"MEDELLIN";2600000;2600000;2600000;284800;6,23349;-75,56834
"CR 32 40 A 29 ";"";1;"Centro";"MEDELLIN";1500000;1500000;1500000;0;6,23602;-75,55733
"CR 32 40 C SUR 21 ";"";1;"Envigado";"ENVIGADO";792150;792150;792150;0;6,162389;-75,58402
"CR 32 6 SUR 260 ";" EDIFICIO TURINGIA PH";1;"Poblado";"MEDELLIN";1687422;1687422;1687422;0;6,193153;-75,56664
"CR 32 6 SUR 295 ";" URBANIZACION PORTOFINO PH";2;"Poblado";"MEDELLIN";2819308;3168600;2993954;449950;6,193087;-75,56681
"CR 32 77 SUR 205 ";" CONJUNTO RESIDENCIAL AIRES DEL CAMPO PH";5;"Sabaneta";"SABANETA";1250000;1450000;1310000;75420;6,142121;-75,61029
"CR 32 77 SUR 371 ";" URB DEL CONJ RES AIRES DEL BOSQUE ETAPAS 1 Y 2 PH, CONJUNTO RESIDENCIAL AIRES DEL BOSQUE ETAPAS 1 Y 2 PH";2;"Sabaneta";"SABANETA";949241;1150000;1049621;64800;6,147361;-75,61059
"CR 32 9 SUR 74 ";" CONJUNTO RESIDENCIAL TORRES DEL CASTILLO 1 Y 2 PH";1;"Poblado";"MEDELLIN";3050000;3050000;3050000;0;6,188607;-75,56761
"CR 32 A 77 SUR 73 ";" CONJUNTO RESIDENCIAL MAZZARO PH";3;"Sabaneta";"SABANETA";897770;1200000;1099257;47808,33;6,142121;-75,61029
"CR 32 B 63 B SUR 33 ";" EDIFICIO VISTA DEL VALLE T 1 E 1 PH, EDIFICIO VISTA DEL VALLE TORRE 1 ETAPA 1 PH";2;"Sabaneta";"SABANETA";1500000;1550580;1525290;314566,5;6,1526;-75,6109
"CR 33 1 48 ";" CONJUNTO RESIDENCIAL EL JARDIN DE SAUZALITO";1;"Poblado";"MEDELLIN";4752900;4752900;4752900;0;6,24589;-75,57457
"CR 33 27 A 91 ";" UNIDAD RESIDENCIAL CITTE PH, URBANIZACION CITTE";10;"Poblado";"MEDELLIN";1898481;2746120;2254840;121100;6,22587;-75,56124
"CR 33 28 10 ";" SERRANIAS DE SAN DIEGO,, URBANIZACION SERRANIA DE SAN DIEGO, UNIDAD RESIDENCIA SERRANIA DE SAN DIEGO";6;"Poblado";"MEDELLIN";1148240;1359313;1275568;78154,33;6,235797;-75,56567
"CR 33 28 10 TO 1 ";" URBANIZACION SERRANIA DE SAN DIEGO";1;"Poblado";"MEDELLIN";1267440;1267440;1267440;234463;6,23349;-75,56834
"CR 33 28 150 ";" BOSQUES DE SAN DIEGO 1,, CONJUNTO RESIDENCIAL BOSQUES DE SAN DIEGO 1, CONJUNTO RESIDENCIAL BOSQUES DE SAN DIEGO PH, CONJUNTO RESIDENCIAL BOSQUES DE SAN DIEGO";10;"Poblado,Colores";"MEDELLIN";923807;1400000;1175100;35460;6,234874;-75,56674
"CR 33 29 105 ";" UNIDAD INMOBILIARIA CERRADA HALCONES DE SAN DIEGO PH, URBANIZACION HALCONES DE SAN DIEGO PH";3;"Poblado";"MEDELLIN";1e+06;1609807;1338900;116533,3;6,23349;-75,56834
"CR 33 29 22 ";" CONJUNTO RESIDENCIAL ENTREPALMAS DE SANDIEGO PH, URB ENTREPALMAS DE SAN DIEGO";2;"Poblado";"MEDELLIN";1700000;1717128;1708564;123565,5;6,23349;-75,56834
"CR 33 43 63 ";" EDIFICIO CAMINOS DE SAN PATRICIO,";2;"Centro";"MEDELLIN";747117;822391;784754;62798;6,238232;-75,55693
"CR 33 72 SUR 35 ";" CONJUNTO RESIDENCIAL BAMBU PH, PARQUES DEL SOL APARTAMENTOS, PARQUE DEL SOL APARTAMENTOS, CONJUNTO RESIDENCIAL PARQUE DEL SOL PH, PARQUE DEL SOL, PARQUE DE SOL, CONJUNTO RESIDENCIAL PARQUES DEL SOL PH";12;"Sabaneta";"SABANETA";1e+06;1300000;1175216;39166,67;6,141223;-75,61184
"CR 33 A 72 SUR 184 ";" CONJUNTO RESIDENCIAL BAMBU PH";3;"Sabaneta";"SABANETA";1200000;1267440;1239147;0;6,141196;-75,61178
"CR 34 11 B 51 ";" EDIFICIO POBLADO DE LOMALINDE";1;"Poblado";"MEDELLIN";1700000;1700000;1700000;220100;6,21305;-75,56372
"CR 34 38 SUR 50 ";" EDIFICIO SANTA TERESITA";1;"Envigado";"ENVIGADO";1500000;1500000;1500000;0;6,166194;-75,58282
"CR 35 01 A SUR 04 ";" OBRA DIECINUEVE";1;"Poblado";"MEDELLIN";4e+06;4e+06;4e+06;628500;6,20077;-75,56715
"CR 35 1 A SUR 4 ";" OBRA DIECINUEVE";1;"Poblado";"MEDELLIN";3696700;3696700;3696700;0;6,24589;-75,57457
"CR 35 19 620 ";" CONJUNTO RESIDENCIAL TIERRA GRATA PALMAS PH";13;"Poblado";"MEDELLIN";1625760;3250000;2297285;200874;6,2403;-75,56505
"CR 35 29 81 ";" UNIDAD RESIDENCIAL SAN DIEGO DE LAS PALMAS PH";1;"Poblado";"MEDELLIN";1638965;1638965;1638965;249400;6,2403;-75,56505
"CR 35 65 SUR 135 ";" CONJUNTO RESIDENCIAL DUBLIN PH";1;"Sabaneta";"SABANETA";2100000;2100000;2100000;220265;6,142434;-75,61405
"CR 35 72 SUR 251 ";" EDIFICIO PROVINCIA 1";1;"Sabaneta";"SABANETA";1371735;1371735;1371735;0;6,142434;-75,61405
"CR 35 75 SUR 31 ";" CENTURY TOWER";1;"Sabaneta";"SABANETA";1200000;1200000;1200000;0;6,142584;-75,61419
"CR 35 75 SUR 41 ";" CONJUNTO RESIDENCIAL TERRAMAR PH";1;"Sabaneta";"SABANETA";1373060;1373060;1373060;0;6,142552;-75,61422
"CR 35 A 77 SUR 113 ";" CONJUNTO RESIDENCIAL ALAMEDA PH";5;"Sabaneta";"SABANETA";1442862;2700000;1889145;204624,8;6,142434;-75,61405
"CR 35 A 77 SUR 71 ";" CONJUNTO RESIDENCIAL FUENTE CLARA PH, FUENTE CLARA APARTAMENTOS";4;"Sabaneta";"SABANETA";1478680;1900000;1697122;127603,5;6,142434;-75,61405
"CR 35 A CL 77 SUR 64 ";" CONJUNTO RESIDENCIAL FUENTE CLARA PH";1;"Sabaneta";"SABANETA";1371125;1371125;1371125;260830;6,1526;-75,6109
"CR 36 63 45 ";" MIRADOR DE BOSTON";1;"Centro";"MEDELLIN";1050000;1050000;1050000;0;6,247296;-75,55488
"CR 36 A 13 05 ";" TORRE IBIZA PH";1;"Poblado";"MEDELLIN";4e+06;4e+06;4e+06;0;6,213675;-75,56496
"CR 36 D 43 SUR 100 ";" URBANIZACION LAS ANTILLAS, LAS ANTILLAS CASAS ETAPA 1";2;"Envigado";"ENVIGADO";1904441;2700000;2302221;263363,5;6,156017;-75,58801
"CR 36 D 43 SUR 49 ";" CONJUNTO RESIDENCIAL LAS ANTILLAS ETAPA 2";1;"Envigado";"ENVIGADO";1206882;1206882;1206882;263400;6,155903;-75,58763
"CR 37 29 56 ";" CONJUNTO RESIDENCIAL CERATTO PH";1;"Poblado";"MEDELLIN";2300000;2300000;2300000;0;6,20542;-75,56718
"CR 37 38 SUR 28 ";" EDIFICIO VIILA CRISTINA PH";1;"Envigado";"ENVIGADO";2005176;2005176;2005176;0;6,167335;-75,58427
"CR 37 58 36 ";" CHIE APARTAMENTOS";1;"Centro";"MEDELLIN";844960;844960;844960;0;6,25007;-75,55519
"CR 37 A 15 B 50 ";" CONJUNTO RESIDENCIAL FONT PH";1;"Poblado";"MEDELLIN";3696700;3696700;3696700;0;6,21597;-75,56555
"CR 37 A 29 26 ";" TORRE ESPAÑA PH";2;"Poblado";"MEDELLIN";2006780;2214895;2110838;363750;6,22661;-75,56405
"CR 37 A 29 56 ";" CONJUNTO RESIDENCIAL CERATTO, CONJUNTO RESIDENCIAL CERATTO PH";5;"Poblado";"MEDELLIN";1898481;2800000;2119928;305840,2;6,22681;-75,56394
"CR 37 A 29 72 ";" SIERRA BRAVA";1;"Poblado";"MEDELLIN";1346271;1346271;1346271;0;6,23563;-75,52607
"CR 38 23 SUR 30 ";" CONJUNTO RESIDENCIAL MONTIEL PH";2;"Envigado";"ENVIGADO";3962790;4666854;4314822;443922;6,17823;-75,57252
"CR 38 26 343 ";" CASTELLON DE SAN DIEGO PH, CONJUNTO RESIDENCIAL CASTELLON DE SAN DIEGO PH";2;"Poblado";"MEDELLIN";1676565;2191615;1934090;142400;6,22719;-75,56602
"CR 38 26 385 ";" CONJUNTO RESIDENCIAL PUNTA DE PIEDRA, PUNTA PIEDRA";2;"Poblado";"MEDELLIN";1196422;1320930;1258676;201374;6,228386;-75,56665
"CR 38 26 433 ";" CONJUNTO RESIDENCIAL LOS FUERTES PH";1;"Poblado";"MEDELLIN";1700000;1700000;1700000;0;6,22879;-75,56705
"CR 38 26 491 ";" PORTAL DE SAN DIEGO";8;"Poblado";"MEDELLIN";1003390;1500000;1260834;149125;6,22984;-75,56656
"CR 38 26 501 ";", MULTIFAMILIAR LA MESETA";2;"Poblado";"MEDELLIN";1495529;1500000;1497765;184641,5;6,23016;-75,56658
"CR 38 75 B SUR 115 ";" URBANIZACION LA VEGA PARQUE RESIDENCIAL PH, URB LA VEGA PARQUE RESIDENCIAL PH, LA VEGA APARTAMENTOS, PARQUE RESIDENCIAL LA VEGA, URBANIZACION LA VEGA PARQUE RESIDENCIAL, URB LA VEGA PARQUE RESIDENCIAL";12;"Sabaneta";"SABANETA";1267440;2e+06;1590212;48558,33;6,143584;-75,61679
"CR 38 75 B SUR 115  ";" PARQUE RESIDENCIAL LA VEGA";1;"Sabaneta";"SABANETA";1316064;1316064;1316064;0;6,143584;-75,61679
"CR 38 75 B SUR 257 ";" CONJUNTO RESIDENCIAL BALUARTE PH, BALUARTE APARTAMENTOS PH";3;"Sabaneta";"SABANETA";2897653;3500000;3134209;208766,7;6,143877;-75,61684
"CR 38 75B SUR 257 ";" CONJUNTO RESIDENCIAL BALUARTE PH";1;"Sabaneta";"SABANETA";2900000;2900000;2900000;0;6,143877;-75,61684
"CR 39 13 SUR 80 ";" EDIFICIO SANTIAGO DE BAGATELA";2;"Poblado";"MEDELLIN";1582068;1727370;1654719;230500;6,19074;-75,57328
"CR 39 48 19 ";"";1;"Centro";"MEDELLIN";835246;835246;835246;0;6,24397;-75,5605
"CR 39 62 20 ";" PORTON DEL PARQUE PH";1;"Centro";"MEDELLIN";1400000;1400000;1400000;258100;6,2536;-75,55407
"CR 39 77 SUR 84 ";" MADEROS DEL CAMPO AP, CONJUNTO RESIDENCIAL MADEROS DEL CAMPO 3 PH, MADEROS DEL CAMPO APARTAMENTOS";4;"Sabaneta";"SABANETA";1360314;1877387;1495140;174254;6,1526;-75,6109
"CR 39 A 61 B SUR 74 ";" URBANIZACIÓN POBLADO DE SANTA LUCIA PH";1;"Sabaneta";"SABANETA";3600000;3600000;3600000;0;6,20516;-75,56955
"CR 39 E  48 F SUR 150 ";" CONJUNTO RESIDENCIAL MISSISSIPPI DE LA CUENCA";1;"Envigado";"ENVIGADO";1600000;1600000;1600000;0;6,154719;-75,59801
"CR 39 E 48 C SUR 103 ";" CONJUNTO RESIDENCIAL MAGDALENA DE LA CUENCA PH, MAGDALENA DE LA CUENCA PH, CONJUNTO RESIDENCIAL MAGDALENA DE LA CUENCA P";21;"Envigado";"ENVIGADO";1310574;1750000;1491546;128390,5;6,161721;-75,57915
"CR 39 E 48 C SUR 36 ";" CONJUNTO RESIDENCIAL ORINOCO PH, CONJUNTO RESIDENCIAL ORINOCO DE LA CUENCA PH";5;"Envigado";"ENVIGADO";1302676;1581940;1459988;201520;6,154587;-75,598
"CR 39 E 48 F SUR  50  ";" VOLGA DE LA CUENCA";1;"Envigado";"ENVIGADO";1316064;1316064;1316064;0;6,154615;-75,59795
"CR 39 E 48 F SUR 150 ";" CONJUNTO RESIDENCIAL MISSISSIPPI DE LA CUENCA, MISSISSIPPI DE LA CUENCA";15;"Envigado";"ENVIGADO";1281085;1700000;1492227;100980;6,154719;-75,59801
"CR 39 E 48 F SUR 85 ";" MANZANARES DE LA CUENCA, MANZANARES DE LA CUENCA PH, CONJUNTO RESIDENCIAL MANZANARES DE LA CUENCA PH, CONJUNTO RESIDENCIAL MANZANARES DE LA CUENC";17;"Envigado";"ENVIGADO";1450000;1800000;1599184;37665,12;6,154632;-75,59809
"CR 4 29 SUR 491 IN 304 UNIDAD RESIDENCIAL SAN SEBASTIAN";" UNIDAD RESIDENCIAL SAN SEBASTIAN";1;"Envigado";"ENVIGADO";4752900;4752900;4752900;0;6,17035;-75,57939
"CR 40 71 SUR 15 ";" EDIFICIO RESIDENCIAL ODONATA PH, URB ODONATA";7;"Sabaneta";"SABANETA";1577965;3400000;2292706;112182,9;6,146994;-75,61762
"CR 40 B 15 73 ";" TORRES DE CASTROPOL";1;"Poblado";"MEDELLIN";3100000;3100000;3100000;0;6,21548;-75,56709
"CR 40 B 17 188 ";" UNIDAD RESIDENCIAL BRONCE";1;"Poblado";"MEDELLIN";2003952;2003952;2003952;0;6,21906;-75,56675
"CR 41 18 D 70 ";" EDIFICIO OCEANIA PH";5;"Poblado,Laureles";"MEDELLIN";2482070;3435000;2965811;135960;6,289023;-75,54305
"CR 41 21 SUR 91 ";"";1;"Envigado";"ENVIGADO";2991056;2991056;2991056;0;6,181321;-75,57682
"CR 41 24 131 ";" UNIDAD RESIDENCIAL CALIFORNIA DE EL POBLADO, UNIDAD RESIDENCIAL CALIFORNIA DEL POBLADO";5;"Poblado";"MEDELLIN";1524150;1800000;1638830;56604,6;6,209921;-75,56877
"CR 41 24 131  ";" UNIDAD RESIDENCIAL CALIFORNIA DE EL POBLADO, UNIDAD RESIDENCIAL CALIFORNIA DEL POBLADO PH";2;"Poblado";"MEDELLIN";1415952;1800000;1607976;153504;6,209921;-75,56877
"CR 41 54 15 ";" EDIFICIO MARIA ISABEL";1;"Centro";"MEDELLIN";2032200;2032200;2032200;0;6,24928;-75,55996
"CR 41 57   SUR - 53 ";" URB MOSTAZA";1;"Sabaneta";"SABANETA";1555350;1555350;1555350;274400;6,155262;-75,60568
"CR 41 57 SUR 01 ";" URBANIZACION CANELA, URBANIZACION CANELA APARTAMENTOS, URBANIZACION CANELA PH";4;"Sabaneta";"SABANETA";1529227;1700000;1627234;202400;6,155421;-75,60552
"CR 41 57 SUR 01  ";" URB CANELA, URBANIZACION CANELA PH";3;"Sabaneta";"SABANETA";1256244;1435706;1355003;88566,67;6,155421;-75,60552
"CR 41 57 SUR 1 ";" URBANIZACION CANELA PH";4;"Sabaneta";"SABANETA";1416630;1800000;1562087;62075;6,155421;-75,60552
"CR 41 57 SUR 53 ";", URBANIZACION MOSTAZA PH, URBANIZACIÓN MOSTAZA PH";6;"Sabaneta";"SABANETA";1400000;1720000;1537815;208966,7;6,155262;-75,60568
"CR 41 57 SUR 60 ";" LAUREL PH";1;"Sabaneta";"SABANETA";2006780;2006780;2006780;0;6,155158;-75,60563
"CR 41 A 22 SUR 87 ";" CONDOMINIO ACANTO PH";1;"Envigado";"ENVIGADO";2673568;2673568;2673568;0;6,180957;-75,57755
"CR 42 14 90 ";" UNIDAD RESIDENCIAL LA DUQUESA, URBANIZACION LA DUQUESA";2;"Poblado";"MEDELLIN";2153560;2600000;2376780;310543;6,21532;-75,56838
"CR 42 5 SUR 105 ";" URBANIZACION ATELIER LA FRANCIA";1;"Poblado";"MEDELLIN";1795540;1795540;1795540;243000;6,30061;-75,55281
"CR 42 60 SUR 15 ";" CONJUNTO RESIDENCIAL KANDALA";1;"Sabaneta";"SABANETA";1478680;1478680;1478680;0;6,154406;-75,6065
"CR 42 7 A SUR 92 ";" CONJUNTO RESIDENCIAL BALSOS DE OVIEDO PH";1;"Poblado";"MEDELLIN";2200348;2200348;2200348;329617;6,1954;-75,57345
"CR 42 A 40 H SUR 05 ";"";1;"Envigado";"ENVIGADO";1585866;1585866;1585866;0;6,16616;-75,59132
"CR 42 B 23 A SUR 60 ";" EDIFICIO MOKA";1;"Envigado";"ENVIGADO";2746120;2746120;2746120;384300;6,181281;-75,57968
"CR 42 B 25 SUR  64  ";" URB C25";1;"Envigado";"ENVIGADO";2033917;2033917;2033917;485400;6,179055;-75,58051
"CR 42 B 25 SUR 102 ";" NUEVA ORQUIDEA";1;"Envigado";"ENVIGADO";2323640;2323640;2323640;0;6,178738;-75,5805
"CR 43 25 35 ";" CONJUNTO RESIDENCIAL MADERA NATIVA, CONJUNTO RESIDENCIAL MADERA NATIVA PH";4;"Bello";"BELLO";1e+06;1250000;1137500;0;6,20542;-75,56718
"CR 43 25 A 112 ";" CONJUNTO RESIDENCIAL POBLADO REAL";1;"Poblado";"MEDELLIN";1734812;1734812;1734812;0;6,22495;-75,5685
"CR 43 29 21 ";" CONJUNTO RESIDENCIAL BELMONTE PH";1;"Poblado";"MEDELLIN";1500000;1500000;1500000;0;6,228565;-75,56891
"CR 43 32 39 ";" CONJUNTO RESIDENCIAL METROPOLITAN,";8;"Poblado";"MEDELLIN";2500000;3200000;2793750;0;6,259476;-75,60351
"CR 43 36 D 25 ";" TIERRA LINDA CAMPESTRE, TIERRA LINDA PH, TIERRA LINDA CAMPESTRE PH";6;"Bello";"BELLO";671918;889808;761954,3;27573,67;6,328817;-75,55163
"CR 43 64 73 ";" EDIFICIO MANSION DE SAN PABLO PH";1;"Centro";"MEDELLIN";757511;757511;757511;184900;6,25828;-75,55606
"CR 43 A 16 B 50 ";" CASTROPOLO IN";1;"Poblado";"MEDELLIN";1437474;1437474;1437474;0;6,217526;-75,56979
"CR 43 A 23 SUR 79 ";" CONJUNTO RESIDENCIAL TORRE GUAYACAN, TORRE GUAYACAN PH";2;"Envigado";"ENVIGADO";2112400;2218020;2165210;0;6,181905;-75,58064
"CR 43 A 32 B SUR 29";"";1;"Envigado";"ENVIGADO";2521620;2521620;2521620;0;6,17372;-75,58654
"CR 43 A 54 SUR 65 ";" TORRE SAVANNAH PH";1;"Sabaneta";"SABANETA";1050000;1050000;1050000;0;6,15754;-75,60476
"CR 43 A 56 SUR 32 ";" UNIDAD RESIDENCIAL VILLAS DEL LAGUITO";1;"Sabaneta";"SABANETA";1700000;1700000;1700000;0;6,156782;-75,60593
"CR 43 A 63 SUR 120 ";" CONJUNTO DE USO MIXTO MISONI PH";5;"Sabaneta";"SABANETA";1320250;1800000;1514050;106525,8;6,153232;-75,61021
"CR 43 A 64 SUR 65 ";" BULEVAR DEL ALCAZAR";5;"Sabaneta";"SABANETA";1689920;2300000;1837984;51260;6,152465;-75,61122
"CR 43 A 69 SUR 25 BRR SAN JOAQUIN";"";1;"Sabaneta";"SABANETA";9e+05;9e+05;9e+05;0;6,150272;-75,61419
"CR 43 A 70 SUR 142 ";" COLIBRI PH, COLIBRI APARTAMENTOS, TORRE COLIBRI, EDIFICIO RESIDENCIAL COLIBRI PH";5;"Sabaneta";"SABANETA";1225385;1849218;1585527;157453;6,149623;-75,61477
"CR 43 A 70 SUR 17  ";" CONJUNTO RESIDENCIAL CANTOLUNA";1;"Sabaneta";"SABANETA";2600000;2600000;2600000;314600;6,149958;-75,61455
"CR 43 A 71   SUR  103 ";" URB ALONDRA";1;"Sabaneta";"SABANETA";1495529;1495529;1495529;299700;6,148911;-75,61547
"CR 43 A 71  SUR 103 ";" TORRE ALONDRA";1;"Sabaneta";"SABANETA";1901160;1901160;1901160;278700;6,148911;-75,61547
"CR 43 A 71 SUR  103 ";" ALONDRA APARTAMENTOS";1;"Sabaneta";"SABANETA";2038970;2038970;2038970;0;6,148911;-75,61547
"CR 43 A 71 SUR 103 ";" ED RESIDENCIAL TO ALONDRA, ALONDRA APARTAMENTOS, TORRE ALONDRA";4;"Sabaneta";"SABANETA";1088251;2032200;1478936;89350;6,148911;-75,61547
"CR 43 A 71 SUR 41 ";" CONJUNTO RESIDENCIAL LEMMON 1 ETAPA PH";2;"Sabaneta";"SABANETA";1500000;1500000;1500000;0;6,149396;-75,61514
"CR 43 A 75 SUR 05 ";" MESSANTIA APARTAMENTOS, MESSANTIA PH";3;"Sabaneta";"SABANETA";1379294;1500000;1431340;0;6,155997;-75,60717
"CR 43 A 75 SUR 5 ";" MESSANTIA PH";3;"Sabaneta";"SABANETA";1476597;1556147;1510915;119767,7;6,155997;-75,60717
"CR 43 B 11 A 31 OF 300 ";" EDIFICIO PRO RAIZ";1;"Poblado";"MEDELLIN";2640500;2640500;2640500;0;6,213022;-75,57067
"CR 43 B 14 54 ";" CENTRO EMPRESARIAL";1;"Poblado";"MEDELLIN";2600000;2600000;2600000;0;6,19781;-75,55727
"CR 43 B 35 SUR 6";"";1;"Envigado";"ENVIGADO";2118090;2118090;2118090;0;6,172538;-75,58778
"CR 43 B 68 A SUR 12 ";" EDIFICIO LAR PH";1;"Sabaneta";"SABANETA";950580;950580;950580;0;6,151134;-75,6143
"CR 43 C 4 SUR 143 ";" CONJUNTO RESIDENCIAL ALDEA DE RIOBAMBA CASAS";1;"Poblado";"MEDELLIN";5300000;5300000;5300000;0;6,34235;-75,70153
"CR 43 D 14 A 60 ";" URBANIZACION PINAR DEL RIO 1, CONJUNTO RESIDENCIAL PINAR DEL RIO 1";2;"Poblado";"MEDELLIN";1478680;1700000;1589340;0;6,21626;-75,5713
"CR 43 D 14 A 60  ";" CONJUNTO RESIDENCIAL PINAR DEL RIO 1";1;"Poblado";"MEDELLIN";1795540;1795540;1795540;0;6,21626;-75,5713
"CR 43 E 6 51 ";" PORTAL DE ASTORGA PH";1;"Poblado";"MEDELLIN";2300000;2300000;2300000;0;6,20873;-75,5741
"CR 43 G 19 142 ";" CONJUNTO RESIDENCIAL LA RIVIERE PH, URBANIZACION LA RIVIERE PH";10;"Poblado";"MEDELLIN";1609807;3200000;2199921;47001,3;6,216862;-75,56776
"CR 43 G CL 19 142 ";" URBANIZACION LA RIVIERE PH";1;"Poblado";"MEDELLIN";4e+06;4e+06;4e+06;0;6,24589;-75,57457
"CR 44 17 SUR 112 ";" URBANIZACION TULIPANES DE SANTA MARIA";1;"Poblado";"MEDELLIN";3500000;3500000;3500000;0;6,186945;-75,57887
"CR 44 18 56 ";" CONJUNTO INMOBILIARIO RESERVA DEL RIO PH";4;"Poblado";"MEDELLIN";2298822;2492074;2380039;75650;6,24589;-75,57457
"CR 44 19 A 20 ";" CONJUNTO RESIDENCIAL CENTRAL DEL RIO PH, CENTRAL DEL RIO, CONJUNTO RESIDENCIAL CENTRAL DEL RIO";11;"Poblado";"MEDELLIN";1727370;2600000;2150476;56299,27;6,22306;-75,5745
"CR 44 23 SUR 15 ";" EDIFICIO TERRAZINO ZUÑIGA PH";2;"Envigado";"ENVIGADO";2393247;3100000;2746624;494550;6,182808;-75,58098
"CR 44 23 SUR 30 ";" EDIFICIO SAN GERMAN";1;"Envigado";"ENVIGADO";2e+06;2e+06;2e+06;0;6,18278;-75,58112
"CR 44 26 51 ";" CONJUNTO RESIDENCIAL MADERA NATURAL";3;"Bello";"BELLO";1e+06;1100000;1034463;0;6,20542;-75,56718
"CR 44 26 71 ";" CONJUNTO RESIDENCIAL MADERA ESENCIAL PH";2;"Bello";"BELLO";1200000;1250000;1225000;130804,5;6,20542;-75,56718
"CR 44 35 SUR 57";"";1;"Envigado";"ENVIGADO";3976958;3976958;3976958;0;6,172549;-75,58843
"CR 44 42 3 ";" EDIFICIO SAN JOSE";1;"Itagui";"ITAGUI";791034;791034;791034;0;6,166184;-75,61318
"CR 44 53 SUR 72 ";" TORRE KATTHIAS 1";1;"Sabaneta";"SABANETA";1016100;1016100;1016100;0;6,159034;-75,60525
"CR 44 60 B SUR 54 ";" UNIDAD RESIDENCIAL CAMINOS DE MAYORCA";1;"Sabaneta";"SABANETA";1478680;1478680;1478680;209700;6,156318;-75,60895
"CR 44 60 SUR 35 ";" PUERTA DE MAYORCA PH";2;"Sabaneta";"SABANETA";1709554;1900000;1804777;113029;6,159316;-75,60517
"CR 44 62 SUR 33 ";" CONJUNTO INMOBILIARIO CANARIAS PH";3;"Sabaneta";"SABANETA";1197077;1499804;1318562;152321,7;6,154569;-75,6111
"CR 44 80 51";"";1;"Centro";"MEDELLIN";1200000;1200000;1200000;0;6,27312;-75,5531
"CR 45 1 191 ";" CONJUNTO RESIDENCIAL TORRES DE PATIO BONITO PH";1;"Poblado";"MEDELLIN";3300000;3300000;3300000;0;6,206264;-75,57437
"CR 45 1 59 ";" CONJUNTO RESIDENCIAL TORRES DEL FUTURO PH";2;"Poblado";"MEDELLIN";1932846;2200000;2066423;0;6,26478;-75,58692
"CR 45 15 SUR 102 ";" CAMINO DEL ANGEL";1;"Poblado";"MEDELLIN";3071142;3071142;3071142;655900;6,19105;-75,57821
"CR 45 15 SUR 75 ";" CONJUNTO RESIDENCIAL TOSCANO PH";1;"Poblado";"MEDELLIN";3063463;3063463;3063463;477000;6,19144;-75,57827
"CR 45 26 162 ";" PUERTA MADERA PH, PUERTO MADERA PH";9;"Bello";"BELLO";925014;1450000;1151099;59177,78;6,31699;-75,55348
"CR 45 34 SUR 44";"";1;"Envigado";"ENVIGADO";2814532;2814532;2814532;0;6,172822;-75,58866
"CR 45 56 55 ";" CENTRO DE IDIOMAS";1;"Centro";"MEDELLIN";1e+06;1e+06;1e+06;0;6,252248;-75,56127
"CR 45 65 SUR 75 ";" UNIDAD INMOBILIARIA CERRADA MONTESUR 1";1;"Sabaneta";"SABANETA";1219320;1219320;1219320;0;6,154516;-75,61362
"CR 45 67 SUR 34 ";" BALCONES DE SANTA ANA";1;"Sabaneta";"SABANETA";950000;950000;950000;0;6,145466;-75,62107
"CR 45 68  SUR 24 ";" TORRE VERONA";1;"Sabaneta";"SABANETA";2583613;2583613;2583613;0;6,152316;-75,61493
